local_date_,Coordinate_Group_,Local_Time_Min,Max_Brightness,Mean_Brightness,Max_Confidence,Mean_Confidence,FRP,Day_Night,Time_Period,Total_Fire_Incidents,FRP_Bin
8/2/23,North-Central,11:24:00,349.5,334.8,100,97,64.5,D,Morning,2,60-80
8/2/23,South-East,11:25:00,415.7,353.4125,100,89.25,358.4,D,Morning,8,340-360
8/3/23,Central-Central,14:30:00,357.8,343.23333333333335,98,88,68.5,D,Afternoon,3,60-80
8/3/23,Central-East,14:30:00,351.3,344.8,94,88.5,47,D,Afternoon,2,40-60
8/3/23,North-Central,14:30:00,346.5,346.1,91,91,49.1,D,Afternoon,2,40-60
8/3/23,South-East,14:28:00,406.2,375,100,96.25,390.1,D,Afternoon,4,380-400
8/4/23,North-Central,15:13:00,355.1,350.5,97,95,267.3,D,Afternoon,3,260-280
8/4/23,South-East,11:09:00,391.2,354.3142857142857,100,90.85714285714286,331.2,D,Morning,7,320-340
8/5/23,Central-East,14:15:00,416.2,375.2142857142857,100,97.28571428571429,348.1,D,Afternoon,7,340-360
8/5/23,North-Central,11:48:00,334.4,334.4,85,85,29.3,D,Morning,1,20-40
8/5/23,South-East,14:14:00,347,347,89,89,31.5,D,Afternoon,1,20-40
8/6/23,Central-East,14:57:00,364.4,351.9666666666667,100,91.66666666666667,227.4,D,Afternoon,3,220-240
8/6/23,South-East,14:56:00,358.1,356.45000000000005,98,97,397.1,D,Afternoon,2,380-400
8/7/23,Central-Central,11:33:00,342.8,342.8,84,84,28.4,D,Morning,1,20-40
8/7/23,South-East,11:33:00,343.7,340.9,85,83.5,64.6,D,Morning,2,60-80
8/9/23,North-Central,11:15:00,342.8,337.8666666666667,91,87.66666666666667,74.9,D,Morning,3,60-80
8/9/23,South-East,11:17:00,341.5,341.5,82,82,36.4,D,Morning,1,20-40
8/10/23,North-Central,14:29:00,337,337,85,85,26.2,D,Afternoon,1,20-40
8/10/23,South-East,14:27:00,344.5,344.5,87,87,40.6,D,Afternoon,1,40-60
8/11/23,South-East,2:30:00,352.4,326.7,100,93.57142857142857,153.4,N,Night,7,140-160
8/12/23,North-Central,11:40:00,334.1,332.85,83,82,24.7,D,Morning,2,20-40
8/13/23,Central-Central,14:55:00,348.1,343.8333333333333,93,89,94.5,D,Afternoon,3,80-100
8/14/23,South-East,11:25:00,357.2,349.2,98,91.6,115.9,D,Morning,5,100-120
8/15/23,North-Central,14:42:00,365.9,338.5444444444445,100,96.38888888888889,141.1,N,Night,18,140-160
8/15/23,North-West,12:03:00,433.5,344.9666666666667,100,96.41666666666667,526.5,N,Night,24,520-540
8/15/23,South-East,14:40:00,344.4,342.93333333333334,86,84,64.5,D,Afternoon,3,60-80
8/16/23,North-Central,11:06:00,389.4,341.175,100,95.375,661.3,D,Night,8,660-680
8/16/23,North-West,4:19:00,395.5,338.1196428571429,100,93.03571428571429,1573.4,D,Afternoon,56,1560-1580
8/16/23,South-East,22:08:00,328.4,328.4,100,100,30.5,N,Night,1,20-40
8/17/23,North-Central,11:47:00,354.8,336.72222222222223,100,93.11111111111111,70.1,D,Morning,9,60-80
8/17/23,North-West,3:23:00,439,338.4,100,94.13333333333334,567.6,N,Night,60,560-580
8/17/23,South-East,3:25:00,456.8,376.11428571428576,100,94.85714285714286,884.7,D,Afternoon,7,880-900
8/18/23,North-Central,4:05:00,424.8,360.51666666666665,100,92.16666666666667,1498.7,D,Afternoon,6,1480-1500
8/18/23,North-West,4:05:00,457.7,367.9260869565217,100,96.39130435,2819.6,D,Afternoon,23,2800-2820
8/19/23,North-Central,11:31:00,334.5,326.2285714285714,100,92,43.3,N,Night,7,40-60
8/19/23,North-West,3:08:00,450.6,335.9078431372549,100,95.01960784313725,1385.1,N,Night,102,1380-1400
8/19/23,South-East,14:12:00,447.9,390.2,100,93.66666666666667,1012.7,D,Afternoon,6,1000-1020
8/20/23,North-West,3:50:00,430.5,337.45352112676056,100,95.69014084507042,726.4,N,Early Morning,71,720-740
8/21/23,North-West,2:54:00,432.5,365.5888888888889,100,95.44444444444444,1278.5,N,Night,9,1260-1280
8/22/23,North-Central,11:55:00,342.9,335.25,89,86,35.7,D,Morning,2,20-40
8/22/23,North-West,3:35:00,380.8,336.1166666666667,100,95.41666666666667,150.2,N,Early Morning,12,140-160
8/23/23,North-West,4:17:00,349,331.65,100,97,464,N,Early Morning,10,460-480
8/24/23,Central-East,22:41:00,458,396.93333333333334,100,97.66666666666667,832.8,N,Night,3,820-840
8/24/23,North-West,3:21:00,500.5,352.48470588235296,100,93.6,1915.2,D,Afternoon,85,1900-1920
8/24/23,South-East,3:23:00,346.1,335.95,100,94.25,83.1,N,Early Morning,4,80-100
8/25/23,Central-East,2:26:00,435.1,369.71,100,99.6,3092.9,N,Early Morning,20,3080-3100
8/25/23,North-Central,15:08:00,328.4,328.4,81,81,69.9,D,Afternoon,1,60-80
8/25/23,North-West,4:03:00,361.1,333.0875,98,89.875,227,D,Afternoon,16,220-240
8/26/23,Central-East,3:08:00,440.6,361.5,100,95.85714285714286,647.6,N,Early Morning,14,640-660
8/26/23,North-East,11:22:00,368.3,368.3,100,100,94.6,D,Morning,1,80-100
8/26/23,North-West,3:07:00,360.9,330.4235294117647,100,93.26470588235294,164.5,N,Night,34,160-180
8/26/23,South-East,11:24:00,366.6,366.6,100,100,171.5,D,Morning,1,160-180
8/27/23,Central-East,3:50:00,353.6,330.72222222222223,100,92.22222222222223,139.5,N,Early Morning,9,120-140
8/27/23,North-Central,14:53:00,335.3,335.3,86,86,44.3,D,Afternoon,1,40-60
8/27/23,North-West,3:48:00,395.7,335.3245283018868,100,93.39622641509433,320.7,N,Afternoon,53,320-340
8/28/23,Central-East,2:54:00,353.6,331.92,100,94.2,91.8,N,Early Morning,5,80-100
8/28/23,North-East,13:57:00,385.8,366.3,100,95.33333333333333,233.4,D,Afternoon,3,220-240
8/28/23,North-West,13:58:00,348.2,326.7642857142857,100,91.64285714285714,233,N,Night,14,220-240
8/28/23,South-East,11:07:00,379.4,334.46666666666664,100,94.22222222222223,134.7,N,Night,9,120-140
8/29/23,Central-East,3:35:00,350.6,334.14285714285717,100,90.14285714285714,51.3,D,Afternoon,7,40-60
8/29/23,North-Central,11:46:00,377.6,348.9142857142857,100,92.71428571428571,139.7,D,Afternoon,7,120-140
8/29/23,North-West,3:34:00,442.8,339.48048780487807,100,95.21951219512195,622.1,N,Night,82,620-640
8/29/23,South-East,14:36:00,375,353.8666666666666,100,89.66666666666667,245.7,D,Afternoon,3,240-260
8/30/23,North-West,4:16:00,397.2,344.23478260869564,100,92.17391304347827,1640.2,D,Afternoon,46,1640-1660
8/30/23,South-East,10:51:00,348.1,346.55,91,89,107,D,Morning,2,100-120
8/31/23,Central-East,3:20:00,353.2,330.93333333333334,100,94.33333333333333,54.6,N,Night,9,40-60
8/31/23,North-West,3:19:00,328.3,319.975,100,93.875,44.5,N,Early Morning,8,40-60
9/1/23,Central-East,23:13:00,312.8,312.8,86,86,47.8,N,Night,1,40-60
9/2/23,Central-East,11:14:00,346.5,339.525,93,87.75,48.9,D,Morning,4,40-60
9/3/23,North-Central,11:54:00,353.1,338.7,97,88.66666666666667,104.7,D,Morning,3,100-120
9/4/23,North-East,22:01:00,314.6,314.6,90,90,38.9,N,Night,1,20-40
9/5/23,Central-East,22:40:00,350.9,335.1,100,99,66.8,N,Night,2,60-80
9/5/23,North-Central,11:38:00,360,343.38,99,90,70.5,D,Morning,5,60-80
9/6/23,South-East,10:42:00,340.4,340.4,85,85,47.3,D,Morning,1,40-60
9/7/23,North-Central,14:22:00,333.7,332.25,84,82.5,24.4,D,Afternoon,2,20-40
9/7/23,North-East,14:22:00,346.5,339.4,92,86.5,46.5,D,Afternoon,2,40-60
9/7/23,North-West,14:23:00,327.6,327.6,81,81,27.9,D,Afternoon,1,20-40
9/7/23,South-East,11:23:00,337.1,337.1,81,81,44.1,D,Morning,1,40-60
9/8/23,Central-East,23:04:00,314,314,88,88,38.3,N,Night,1,20-40
9/8/23,North-Central,12:02:00,328.6,328,82,81.66666666666667,44.9,D,Afternoon,3,40-60
9/8/23,North-West,12:01:00,335,324.93333333333334,100,90.33333333333333,59,N,Night,3,40-60
9/9/23,South-East,14:05:00,351.9,347.26,93,89,39.6,D,Afternoon,5,20-40
9/10/23,North-East,11:45:00,340.3,338.3,89,87.5,61.8,D,Morning,2,60-80
9/10/23,North-West,14:50:00,394.4,340.3230769230769,100,95.07692307692308,262.4,D,Afternoon,13,260-280
9/12/23,North-Central,11:29:00,338.4,336.1,89,86.2,35.6,D,Afternoon,5,20-40
9/12/23,North-West,14:35:00,348,339.91999999999996,100,90.8,77.6,D,Afternoon,5,60-80
9/13/23,Central-East,23:12:00,310.7,310.7,81,81,65.7,N,Night,1,60-80
9/13/23,North-Central,12:09:00,351.1,334.65,96,86,145.3,D,Afternoon,4,140-160
9/13/23,North-West,15:17:00,438.7,351.69166666666666,100,95,2327.3,D,Afternoon,12,2320-2340
9/14/23,Central-Central,14:19:00,338.1,338.1,86,86,33.6,D,Afternoon,1,20-40
9/14/23,Central-East,3:17:00,362.2,336.21999999999997,100,93.2,92.2,D,Afternoon,5,80-100
9/14/23,North-Central,3:16:00,311.3,311.3,82,82,13.1,N,Early Morning,1,0-20
9/14/23,North-West,3:15:00,436.8,338.3972972972973,100,91.75675675675676,817.2,N,Afternoon,37,800-820
9/14/23,South-East,14:18:00,341.1,341.1,82,82,24.9,D,Afternoon,1,20-40
9/15/23,North-West,3:57:00,430.6,329.74285714285713,100,93.39285714285714,953.6,N,Night,28,940-960
9/16/23,Central-East,3:02:00,325.8,325.8,100,100,30.1,N,Early Morning,1,20-40
9/16/23,North-West,3:01:00,364.9,335.9470588235294,100,94.70588235294117,357,N,Afternoon,17,340-360
9/16/23,South-East,14:03:00,360.4,353.79999999999995,100,95.5,77,D,Afternoon,2,60-80
9/17/23,North-West,3:42:00,383,328.36829268292684,100,94.36585365853658,175.3,N,Early Morning,41,160-180
9/18/23,North-West,23:21:00,313.9,313.9,88,88,47.3,N,Night,1,40-60
9/19/23,Central-East,22:23:00,328.1,327.9,100,100,32.6,N,Night,2,20-40
9/19/23,North-Central,11:20:00,339.4,333.3666666666666,90,86,50.6,D,Morning,3,40-60
9/19/23,North-West,3:28:00,353.2,330.875,100,92.65,135,N,Night,20,120-140
9/20/23,North-West,12:00:00,399.6,337.60400000000004,100,95.08,895.2,N,Night,25,880-900
9/21/23,Central-East,3:14:00,317.3,316.3,95,93,18.5,N,Early Morning,2,0-20
9/21/23,North-West,3:13:00,377.9,343.27142857142854,100,95.71428571428571,281.9,D,Afternoon,21,280-300
9/22/23,North-Central,11:44:00,337.2,328.275,90,83.25,46.7,D,Morning,4,40-60
9/22/23,North-East,14:59:00,338.9,333.15,100,94.5,125.1,D,Afternoon,2,120-140
9/22/23,North-West,3:55:00,378.8,336.13658536585365,100,96.31707317,149.7,N,Night,41,140-160
9/23/23,North-East,14:03:00,373.1,349.925,100,93.25,270.8,D,Afternoon,4,260-280
9/23/23,North-West,2:58:00,363.5,327.81666666666666,100,92.33333333333333,302.8,N,Early Morning,6,300-320
9/24/23,North-Central,14:45:00,331.9,326.46666666666664,100,90,40,D,Afternoon,3,40-60
9/24/23,North-East,14:44:00,379.2,355.25,100,94.75,220,D,Afternoon,4,220-240
9/25/23,North-Central,13:48:00,344.5,338.23333333333335,93,89.33333333333333,250.3,D,Afternoon,3,240-260
9/26/23,North-East,14:30:00,357,344.7,98,91,72.8,D,Afternoon,3,60-80
9/26/23,South-East,11:12:00,355.2,353.65,97,96,74.4,D,Morning,2,60-80
9/27/23,North-Central,11:52:00,369.4,343.09999999999997,100,90.90909091,188.1,D,Morning,11,180-200
9/27/23,North-East,11:52:00,347.3,340.15,94,89.5,219.2,D,Morning,4,200-220
9/28/23,North-Central,14:15:00,359.5,340.61428571428576,99,90.14285714285714,100.5,D,Afternoon,7,100-120
9/28/23,North-East,14:15:00,353.2,338.71999999999997,97,90.8,83.3,D,Afternoon,5,80-100
9/29/23,North-Central,11:35:00,333,333,87,87,29.2,D,Morning,1,20-40
9/29/23,North-East,11:35:00,378.3,358,100,96,164.3,D,Morning,3,160-180
9/30/23,South-East,10:39:00,334.4,334.4,82,82,47,D,Morning,1,40-60
10/1/23,North-Central,11:19:00,325.2,325.2,82,82,23.6,D,Morning,1,20-40
10/3/23,Central-Central,14:27:00,331.9,331.9,85,85,20.9,D,Afternoon,1,20-40
10/3/23,North-Central,14:27:00,350.6,334.88571428571424,96,87,63.5,D,Afternoon,7,60-80
10/4/23,Central-Central,11:43:00,336.4,336.4,87,87,46.8,D,Morning,1,40-60
10/4/23,North-Central,11:42:00,326.9,326.54999999999995,82,81.5,21.9,D,Morning,2,20-40
10/5/23,Central-Central,14:12:00,354.6,354.6,97,97,94.8,D,Afternoon,1,80-100
10/5/23,Central-East,14:12:00,346.5,339.95,93,88,65.3,D,Afternoon,2,60-80
10/5/23,North-Central,3:09:00,355.3,340.91999999999996,100,91.4,100,D,Afternoon,5,100-120
10/5/23,North-East,14:12:00,338.6,337.8,89,88.5,49.4,D,Afternoon,2,40-60
10/5/23,South-East,14:11:00,339,339,83,83,24.3,D,Afternoon,1,20-40
10/6/23,Central-Central,14:53:00,336.3,336.3,84,84,37.1,D,Afternoon,1,20-40
10/6/23,Central-East,22:29:00,326.2,326.2,100,100,26.3,N,Night,1,20-40
10/6/23,North-Central,11:26:00,337.2,327.78333333333336,100,89.83333333333333,45.5,D,Night,6,40-60
10/6/23,North-East,22:29:00,327.5,326,100,100,27.7,N,Night,2,20-40
10/7/23,North-Central,12:06:00,385.1,349.1375,100,92,631.1,D,Afternoon,8,620-640
10/7/23,North-East,13:58:00,342.3,338.45000000000005,91,88.5,112.4,D,Afternoon,2,100-120
10/8/23,Central-East,11:10:00,392.1,356.82500000000005,100,93,270.3,D,Afternoon,4,260-280
10/8/23,North-Central,11:09:00,383.8,346.0875,100,92.5,160,D,Afternoon,8,160-180
10/8/23,North-East,11:09:00,376.1,343.05,100,95,190,D,Morning,8,180-200
10/8/23,North-West,14:40:00,330,328.8,83,82.66666666666667,24.6,D,Afternoon,3,20-40
10/10/23,Central-Central,14:24:00,341.2,330.7,100,92.2,143.1,D,Afternoon,5,140-160
10/10/23,Central-East,14:24:00,355.5,342.55,98,91.5,73.8,D,Afternoon,2,60-80
10/10/23,North-Central,14:25:00,362.1,362.1,100,100,101.1,D,Afternoon,1,100-120
10/10/23,South-East,14:23:00,373.6,370.4,100,100,119.7,D,Afternoon,2,100-120
10/11/23,Central-Central,11:34:00,403.6,357.16999999999996,100,92.8,941.9,D,Morning,10,940-960
10/12/23,Central-East,14:09:00,327.3,327.3,82,82,36.7,D,Afternoon,1,20-40
10/12/23,North-Central,12:14:00,363.6,341.03846153846155,100,90.61538461538461,602.4,D,Afternoon,13,600-620
10/13/23,Central-Central,11:17:00,382,343.4,100,88.75,180,D,Morning,4,180-200
10/13/23,Central-East,14:51:00,327.7,321.3333333333333,90,84.33333333333333,55.3,D,Afternoon,3,40-60
10/13/23,North-Central,11:17:00,342.4,334.4,93,88.5,53.7,D,Morning,2,40-60
10/13/23,North-East,22:20:00,314.1,312.65,89,85.5,21.8,N,Night,2,20-40
10/13/23,South-East,11:18:00,332.9,332.9,83,83,37.3,D,Morning,1,20-40
10/14/23,Central-East,13:55:00,353.6,332.53333333333336,97,89,212.4,D,Afternoon,3,200-220
10/14/23,North-Central,13:55:00,330.2,326.53333333333336,84,82.33333333333333,133.8,D,Afternoon,3,120-140
10/14/23,North-East,13:55:00,339.2,331.06666666666666,90,85.33333333333333,132.5,D,Afternoon,3,120-140
10/16/23,Central-East,22:43:00,317.8,315.3666666666666,96,90.66666666666667,23.2,N,Night,3,20-40
10/16/23,North-Central,11:40:00,322.8,318.70000000000005,89,85.5,20.7,D,Morning,2,20-40
10/17/23,Central-East,3:19:00,357,340.56,98,90.6,75.5,D,Afternoon,5,60-80
10/17/23,North-Central,3:18:00,402.7,348.65882352941173,100,91.94117647058823,286.4,D,Afternoon,17,280-300
10/17/23,North-East,14:22:00,366,341.475,100,89,105.8,D,Afternoon,4,100-120
10/18/23,Central-East,22:27:00,314.1,314.1,88,88,15.2,N,Night,1,0-20
10/18/23,North-Central,11:24:00,357.2,330.7,100,92,253.6,N,Night,15,240-260
10/18/23,North-East,11:24:00,343.7,327.8,100,90.18181818181819,44.5,D,Morning,11,40-60
10/18/23,South-Central,11:25:00,369.1,344,100,87.66666666666667,315.8,D,Afternoon,3,300-320
10/19/23,North-Central,3:02:00,411.4,342.5705882352941,100,90.35294118,569.9,D,Afternoon,17,560-580
10/19/23,North-East,3:03:00,351.1,337.96000000000004,100,92.8,110,D,Afternoon,5,100-120
10/19/23,South-East,14:05:00,339.9,339.9,85,85,31,D,Afternoon,1,20-40
10/20/23,Central-East,11:08:00,360.3,340.34285714285716,100,88.42857142857143,146.9,D,Morning,7,140-160
10/20/23,North-Central,3:45:00,419.9,340.53846153846155,100,89.15384615384616,520,D,Afternoon,13,520-540
10/20/23,North-East,11:07:00,391.1,344.29999999999995,100,93.11111111111111,303.6,D,Afternoon,9,300-320
10/21/23,North-Central,11:47:00,361.9,338.5142857142857,100,88.85714285714286,135.8,D,Morning,7,120-140
10/21/23,South-East,2:50:00,327.8,320.3666666666667,100,95.66666666666667,29.7,N,Early Morning,3,20-40
10/22/23,North-Central,14:34:00,371.8,370.75,87,87,120.4,D,Afternoon,2,120-140
10/22/23,North-East,3:30:00,319.5,319.5,99,99,23.7,N,Early Morning,1,20-40
10/22/23,South-East,14:32:00,339.5,339.5,89,89,36.1,D,Afternoon,1,20-40
10/23/23,North-Central,22:35:00,327.2,320.7,100,94.5,31.1,N,Night,2,20-40
10/23/23,South-East,11:33:00,336.3,333.3,87,84.5,98.3,D,Morning,2,80-100
10/24/23,Central-Central,14:18:00,369.1,348.40000000000003,100,92.33333333333333,156.3,D,Afternoon,3,140-160
10/24/23,Central-East,14:18:00,338.5,333.8,89,85.5,45.4,D,Afternoon,2,40-60
10/24/23,North-Central,12:11:00,416.1,350.09230769230766,100,92.07692307692308,440.8,D,Afternoon,13,440-460
10/25/23,Central-Central,14:59:00,368.4,353.86,100,96,224.8,D,Afternoon,5,220-240
10/25/23,Central-East,11:15:00,358.1,358.1,99,99,80.4,D,Morning,1,80-100
10/25/23,North-Central,15:01:00,363.2,363.2,82,82,206.2,D,Afternoon,1,200-220
10/25/23,South-East,11:16:00,340,340,89,89,51.3,D,Morning,1,40-60
10/26/23,Central-Central,11:56:00,327.9,327.9,84,84,73.4,D,Morning,1,60-80
10/26/23,North-Central,14:04:00,347.6,344.1,95,93.5,134.1,D,Afternoon,2,120-140
10/26/23,South-East,14:02:00,360.2,347.54999999999995,100,92.5,141.3,D,Afternoon,2,140-160
10/27/23,Central-East,10:58:00,345.7,334.0333333333333,94,88.16666666666667,90.2,D,Morning,6,80-100
10/28/23,North-Central,22:42:00,319.3,318.95000000000005,98,97.5,23.2,N,Night,2,20-40
10/29/23,North-Central,3:26:00,350.2,343.93333333333334,100,98.66666666666667,62.9,N,Early Morning,3,60-80
10/29/23,North-East,14:30:00,331,331,83,83,27.4,D,Afternoon,1,20-40
10/30/23,Central-Central,15:11:00,391.2,355.4,100,93.8,655.8,D,Afternoon,5,640-660
10/30/23,Central-East,11:22:00,334.3,328.6666666666667,89,85.33333333333333,35.6,D,Morning,3,20-40
10/30/23,North-Central,11:21:00,332.5,329.56666666666666,88,86,105.8,D,Morning,3,100-120
10/30/23,South-East,11:23:00,378.1,333.75454545454545,100,94,1319.1,N,Night,11,1300-1320
10/31/23,Central-Central,3:12:00,359.4,337.04285714285714,100,90.57142857142857,178.4,D,Afternoon,7,160-180
10/31/23,Central-East,14:14:00,347.1,332.175,94,86.25,66.9,D,Afternoon,4,60-80
10/31/23,North-Central,12:01:00,371.4,339.65714285714284,100,90.28571428571429,164.8,D,Afternoon,7,160-180
10/31/23,North-East,14:15:00,334.1,334.1,89,89,47.7,D,Afternoon,1,40-60
10/31/23,North-West,12:01:00,330.6,327.025,87,84.75,55.9,D,Afternoon,4,40-60
10/31/23,South-East,3:13:00,380.6,342.3888888888889,100,95.11111111111111,176.2,N,Early Morning,9,160-180
11/1/23,Central-East,11:05:00,360.7,349.82,100,94.2,133.5,D,Morning,5,120-140
11/1/23,North-Central,14:57:00,367.3,344.81666666666666,100,92.5,219,D,Afternoon,6,200-220
11/1/23,North-East,22:08:00,324.1,324.1,100,100,58.4,N,Night,1,40-60
11/1/23,North-West,3:53:00,342.2,329.95,96,92.5,72.3,N,Early Morning,2,60-80
11/1/23,South-East,11:06:00,356.8,341.28333333333336,98,89.33333333333333,247,D,Afternoon,6,240-260
11/2/23,Central-East,14:00:00,338.9,333.73333333333335,96,92,100.1,D,Afternoon,3,100-120
11/2/23,South-East,2:58:00,335.2,331.35,100,87,117.5,D,Morning,4,100-120
11/3/23,Central-East,14:41:00,337.5,337.5,88,88,51.3,D,Afternoon,1,40-60
11/3/23,North-Central,14:42:00,332.1,328.75,87,85,28.9,D,Afternoon,4,20-40
11/3/23,North-East,14:42:00,407.4,354.85,100,90.5,376.9,D,Afternoon,4,360-380
11/3/23,South-East,10:50:00,333.9,333.9,85,85,31.1,D,Morning,1,20-40
11/4/23,North-East,11:29:00,360.3,331.64,100,96.8,90,N,Night,5,80-100
11/4/23,South-East,13:44:00,382.4,366.40000000000003,100,97.66666666666667,726.4,D,Afternoon,3,720-740
11/5/23,South-East,13:25:00,407.3,376.77,100,98.4,299.8,D,Afternoon,10,280-300
11/6/23,North-Central,10:11:00,335.3,335.3,84,84,70.3,D,Morning,1,60-80
11/6/23,South-East,10:14:00,354,342.8,97,90.33333333333333,73.5,D,Morning,3,60-80
11/7/23,Central-East,10:53:00,328.3,328.3,86,86,78.1,D,Morning,1,60-80
11/7/23,North-Central,10:52:00,356.5,335.15384615384613,100,92.53846153846153,138.8,D,Afternoon,13,120-140
11/7/23,North-West,10:52:00,335.1,335.1,89,89,45.7,D,Morning,1,40-60
11/7/23,South-East,2:09:00,331.3,328.3,100,100,33.5,N,Early Morning,2,20-40
11/8/23,Central-East,13:53:00,351.4,351.4,96,96,152,D,Afternoon,1,140-160
11/8/23,North-Central,2:49:00,352,334.2,100,93.5,135.4,D,Afternoon,6,120-140
11/9/23,Central-East,10:36:00,349.5,334.11428571428576,96,88.57142857142857,153.6,D,Afternoon,7,140-160
11/9/23,North-Central,10:36:00,350.5,331.3,99,90.4,62.5,D,Morning,5,60-80
11/9/23,South-East,12:55:00,335.5,335.5,88,88,90.1,D,Afternoon,1,80-100
11/10/23,Central-East,13:37:00,328.4,326.1333333333333,86,83.66666666666667,32.7,D,Afternoon,3,20-40
11/10/23,North-Central,13:38:00,367.8,337.3454545454546,100,89.27272727272727,109.8,D,Afternoon,11,100-120
11/11/23,North-Central,10:19:00,347.6,347.6,95,95,65.9,D,Morning,1,60-80
11/12/23,Central-East,13:23:00,324.9,324.9,83,83,24.9,D,Afternoon,1,20-40
11/12/23,North-Central,13:23:00,347.3,331.71999999999997,95,87,65.9,D,Afternoon,5,60-80
11/13/23,North-Central,14:05:00,332,325.84000000000003,85,83,70.8,D,Afternoon,5,60-80
11/14/23,Central-East,10:43:00,334,332.35,89,88,70.1,D,Morning,2,60-80
11/14/23,North-Central,10:43:00,343.9,335.1,93,88.5,74.3,D,Morning,2,60-80
11/14/23,North-East,10:43:00,330.9,330.9,87,87,51.5,D,Morning,1,40-60
11/15/23,North-Central,13:50:00,337.1,337.1,90,90,50,D,Afternoon,1,40-60
11/15/23,North-West,13:50:00,334.2,334.2,89,89,42.1,D,Afternoon,1,40-60
11/16/23,Central-East,10:27:00,356.1,350.70000000000005,98,96,82.1,D,Morning,2,80-100
11/17/23,Central-East,13:34:00,358.1,349.9666666666667,99,95.66666666666667,84.7,D,Afternoon,3,80-100
11/17/23,North-Central,13:34:00,345.8,332.9714285714286,94,88,52.3,D,Afternoon,7,40-60
11/20/23,South-East,9:54:00,341.9,341.9,92,92,45.9,D,Morning,1,40-60
11/21/23,Central-East,10:34:00,380.7,356.9,87,85,183.5,D,Morning,2,180-200
11/21/23,North-Central,10:33:00,325.5,323.4,84,82.5,55.2,D,Morning,2,40-60
11/23/23,North-Central,10:16:00,322.1,322.1,81,81,24.2,D,Morning,1,20-40
11/25/23,North-Central,14:12:00,328.2,324.76666666666665,85,83,94.9,D,Afternoon,3,80-100
11/26/23,North-Central,13:16:00,326.1,323.9,84,82.5,46.9,D,Afternoon,2,40-60
11/27/23,North-Central,11:20:00,356.9,333.74615384615385,98,87.84615384615384,145.3,D,Afternoon,13,140-160
11/28/23,Central-East,10:24:00,340.8,332.8,92,87.5,53.4,D,Morning,2,40-60
11/28/23,North-Central,10:23:00,334.1,326.62,89,84.4,41.4,D,Morning,5,40-60
11/29/23,North-Central,13:42:00,360.2,337.76,100,89.13333333333334,87.5,D,Afternoon,15,80-100
11/29/23,North-West,11:03:00,354.3,331.45,98,86.25,74.5,D,Afternoon,4,60-80
11/29/23,South-East,13:40:00,350.2,344.4,96,93,132.2,D,Afternoon,2,120-140
